id,player,sets_diff,win,points_win,points_lose,points_diff,points_total,match_time,idx
Uryi Schepanskyi_316058387,Uryi Schepanskyi,2,1,41,28,13,69,2021-07-18 16:45:00,500255
Victoriia Kondratenko_1011961085,Victoriia Kondratenko,-2,0,35,39,-4,74,2021-07-18 16:50:00,500256
Anastasia Holiak_166940,Anastasia Holiak,2,1,44,34,10,78,2021-07-18 16:50:00,500257
E Kupryakov_123849,E Kupryakov,3,1,35,28,7,63,2021-07-18 16:53:00,500258
Yurii Novokhatskyi_685639799,Yurii Novokhatskyi,-3,0,19,33,-14,52,2021-07-18 16:55:00,500259
Maksym Balakiriev_167005,Maksym Balakiriev,2,1,41,26,15,67,2021-07-18 16:55:00,500260
Bohdan Havryliuk_166955,Bohdan Havryliuk,2,1,41,26,15,67,2021-07-18 17:00:00,500261
Daniel Salomon_167056,Daniel Salomon,-3,0,26,35,-9,61,2021-07-18 17:00:00,500262
Artur Moriak_369537523,Artur Moriak,-1,0,47,54,-7,101,2021-07-18 17:00:00,500263
Ma Klimenta_27727,Ma Klimenta,-3,0,21,36,-15,57,2021-07-18 17:01:00,500264
Mykola Lytvynenko_979839889,Mykola Lytvynenko,-1,0,50,55,-5,105,2021-07-18 17:05:00,500265
Ir Kim_123814,Ir Kim,-1,0,42,54,-12,96,2021-07-18 17:05:00,500266
Oleksandr Kovalchuk_166972,Oleksandr Kovalchuk,2,1,43,36,7,79,2021-07-18 17:05:00,500267
Yevhen Pysmennyi_1056457693,Yevhen Pysmennyi,-2,0,33,41,-8,74,2021-07-18 17:10:00,500268
Yuliia Voloshyna_166982,Yuliia Voloshyna,1,1,51,43,8,94,2021-07-18 17:10:00,500269
Iurii Bondarenko_166992,Iurii Bondarenko,-2,0,34,40,-6,74,2021-07-18 17:15:00,500270
Illia Yanishevskiy_1583955204,Illia Yanishevskiy,1,1,47,41,6,88,2021-07-18 17:15:00,500271
A Shirshov_123850,A Shirshov,2,1,42,29,13,71,2021-07-18 17:16:00,500272
E Golovachev_123776,E Golovachev,1,1,48,43,5,91,2021-07-18 17:16:00,500273
Anatolii Lievshin_309345125,Anatolii Lievshin,-2,0,36,38,-2,74,2021-07-18 17:20:00,500274
Mariia Volosianska_166941,Mariia Volosianska,-2,0,41,46,-5,87,2021-07-18 17:20:00,500275
Mykola Polysynskyi_167006,Mykola Polysynskyi,3,1,35,29,6,64,2021-07-18 17:25:00,500276
Alina Kurtenko_603709098,Alina Kurtenko,-2,0,27,41,-14,68,2021-07-18 17:25:00,500277
M Huk_27728,M Huk,1,1,39,43,-4,82,2021-07-18 17:30:00,500278
Yurii Nevmyvaka_1080518735,Yurii Nevmyvaka,1,1,50,45,5,95,2021-07-18 17:30:00,500279
Milan Obertik_167057,Milan Obertik,-3,0,21,33,-12,54,2021-07-18 17:30:00,500280
Oleg Kolivay_166956,Oleg Kolivay,2,1,41,35,6,76,2021-07-18 17:30:00,500281
Vasyl Pleshkan_1272076268,Vasyl Pleshkan,-3,0,16,33,-17,49,2021-07-18 17:35:00,500282
Maksym Tytskyi_166973,Maksym Tytskyi,-1,0,44,48,-4,92,2021-07-18 17:35:00,500283
Olha Panchyshyn_166983,Olha Panchyshyn,3,1,34,25,9,59,2021-07-18 17:40:00,500284
Oleksandr Shkurupii_390702798,Oleksandr Shkurupii,-2,0,34,42,-8,76,2021-07-18 17:40:00,500285
Serhii Baranovskyi_665805234,Serhii Baranovskyi,1,1,47,49,-2,96,2021-07-18 17:45:00,500286
Suren Vlasian_166993,Suren Vlasian,1,1,46,47,-1,93,2021-07-18 17:45:00,500287
V Selkin_123815,V Selkin,1,1,47,41,6,88,2021-07-18 17:45:00,500288
D Andreev_123777,D Andreev,2,1,44,39,5,83,2021-07-18 17:46:00,500289
E Kupryakov_123851,E Kupryakov,2,1,38,26,12,64,2021-07-18 17:48:00,500290
Bohdan Zaika_918966557,Bohdan Zaika,1,1,47,44,3,91,2021-07-18 17:50:00,500291
Anastasiia Zabolotna_166942,Anastasiia Zabolotna,-2,0,25,40,-15,65,2021-07-18 17:50:00,500292
Maksym Balakiriev_167069,Maksym Balakiriev,2,1,40,34,6,74,2021-07-18 17:55:00,500293
Andrii Baklykov_2007931212,Andrii Baklykov,3,1,33,13,20,46,2021-07-18 17:55:00,500294
Valentyn Lobas_166957,Valentyn Lobas,1,1,53,50,3,103,2021-07-18 18:00:00,500295
Ji Louda_27729,Ji Louda,3,1,34,24,10,58,2021-07-18 18:00:00,500296
Milan Obertik_167058,Milan Obertik,2,1,45,39,6,84,2021-07-18 18:00:00,500297
Victoriia Kondratenko_676418950,Victoriia Kondratenko,-3,0,20,33,-13,53,2021-07-18 18:00:00,500298
Oleksandr Liushnia_166974,Oleksandr Liushnia,-3,0,22,33,-11,55,2021-07-18 18:05:00,500299
Vadim Gerashenko_406949734,Vadim Gerashenko,-1,0,48,48,0,96,2021-07-18 18:05:00,500300
Aniuta Muliarchuk_166984,Aniuta Muliarchuk,1,1,52,46,6,98,2021-07-18 18:10:00,500301
Mykhailo Vivatenko_1659909828,Mykhailo Vivatenko,1,1,49,47,2,96,2021-07-18 18:10:00,500302
A Batalov_123778,A Batalov,3,1,33,21,12,54,2021-07-18 18:14:00,500303
Vitalii Klimov_166994,Vitalii Klimov,-3,0,30,36,-6,66,2021-07-18 18:15:00,500304
Mykola Lytvynenko_629759585,Mykola Lytvynenko,2,1,42,32,10,74,2021-07-18 18:15:00,500305
V Petrov_123852,V Petrov,3,1,33,16,17,49,2021-07-18 18:15:00,500306
Prokhor Puhach_1765429769,Prokhor Puhach,1,1,50,43,7,93,2021-07-18 18:20:00,500307
Yaroslava Pachich_166943,Yaroslava Pachich,3,1,34,18,16,52,2021-07-18 18:20:00,500308
Oleksii Tiutiunnyk_1694976481,Oleksii Tiutiunnyk,2,1,42,29,13,71,2021-07-18 18:25:00,500309
I Pandur_123816,I Pandur,1,1,47,48,-1,95,2021-07-18 18:25:00,500310
Viktor Vakhrushev_167008,Viktor Vakhrushev,2,1,41,33,8,74,2021-07-18 18:25:00,500311
Viktor Bereza_166958,Viktor Bereza,-3,0,20,33,-13,53,2021-07-18 18:30:00,500312
Uryi Schepanskyi_620141093,Uryi Schepanskyi,1,1,53,51,2,104,2021-07-18 18:30:00,500313
Daniel Salomon_167059,Daniel Salomon,-2,0,33,39,-6,72,2021-07-18 18:30:00,500314
K Brozik_27730,K Brozik,-1,0,40,47,-7,87,2021-07-18 18:31:00,500315
Maksym Tytskyi_166975,Maksym Tytskyi,-3,0,22,33,-11,55,2021-07-18 18:35:00,500316
Solomiya Brateyko_1623388872,Solomiya Brateyko,2,1,43,34,9,77,2021-07-18 18:35:00,500317
Yurii Novokhatskyi_1150222333,Yurii Novokhatskyi,-3,0,25,35,-10,60,2021-07-18 18:40:00,500318
Olha Panchyshyn_166985,Olha Panchyshyn,3,1,37,28,9,65,2021-07-18 18:40:00,500319
K Olshakov_124011,K Olshakov,-3,0,29,38,-9,67,2021-07-18 18:45:00,500320
Valentyn Lutsenko_166995,Valentyn Lutsenko,1,1,45,49,-4,94,2021-07-18 18:45:00,500321
Artur Moriak_1023742065,Artur Moriak,-1,0,49,51,-2,100,2021-07-18 18:45:00,500322
V Fedorov_124014,V Fedorov,2,1,39,31,8,70,2021-07-18 18:46:00,500323
Anastasia Holiak_166944,Anastasia Holiak,3,1,36,22,14,58,2021-07-18 18:50:00,500324
Oleksandr Zhukovskyi_1051572986,Oleksandr Zhukovskyi,1,1,47,38,9,85,2021-07-18 18:50:00,500325
Oleksandr Yarovoi_749888785,Oleksandr Yarovoi,2,1,44,35,9,79,2021-07-18 18:55:00,500326
Dmitriy Pereyaslovskyi_167009,Dmitriy Pereyaslovskyi,1,1,46,45,1,91,2021-07-18 18:55:00,500327
Tomas Cerveny_167060,Tomas Cerveny,3,1,35,26,9,61,2021-07-18 19:00:00,500328
Oleksii Tiutiunnyk_2014868943,Oleksii Tiutiunnyk,3,1,33,9,24,42,2021-07-18 19:00:00,500329
Ji Louda_27731,Ji Louda,-1,0,43,47,-4,90,2021-07-18 19:00:00,500330
Bohdan Havryliuk_166959,Bohdan Havryliuk,1,1,39,37,2,76,2021-07-18 19:00:00,500331
Oleksandr Kovalchuk_166976,Oleksandr Kovalchuk,-1,0,42,51,-9,93,2021-07-18 19:05:00,500332
Anatolii Lievshin_446669562,Anatolii Lievshin,-1,0,46,45,1,91,2021-07-18 19:05:00,500333
Ir Kim_124015,Ir Kim,-3,0,14,33,-19,47,2021-07-18 19:06:00,500334
Alina Kurtenko_1923998970,Alina Kurtenko,3,1,33,26,7,59,2021-07-18 19:10:00,500335
Yuliia Voloshyna_166986,Yuliia Voloshyna,1,1,53,46,7,99,2021-07-18 19:10:00,500336
A Shirshov_124013,A Shirshov,2,1,41,29,12,70,2021-07-18 19:14:00,500337
Iurii Bondarenko_166996,Iurii Bondarenko,-2,0,30,44,-14,74,2021-07-18 19:15:00,500338
Yurii Nevmyvaka_1480270568,Yurii Nevmyvaka,3,1,33,18,15,51,2021-07-18 19:15:00,500339
E Golovachev_124012,E Golovachev,1,1,49,41,8,90,2021-07-18 19:15:00,500340
Vasyl Pleshkan_1972567927,Vasyl Pleshkan,-2,0,49,53,-4,102,2021-07-18 19:20:00,500341
Mariia Volosianska_166945,Mariia Volosianska,-3,0,16,33,-17,49,2021-07-18 19:20:00,500342
Oleksandr Kolbasenko_167019,Oleksandr Kolbasenko,3,1,35,25,10,60,2021-07-18 19:20:00,500343
Mykola Polysynskyi_167070,Mykola Polysynskyi,-2,0,46,51,-5,97,2021-07-18 19:25:00,500344
V Selkin_124016,V Selkin,-3,0,18,33,-15,51,2021-07-18 19:26:00,500345
M Huk_27732,M Huk,3,1,33,23,10,56,2021-07-18 19:30:00,500346
Oleg Kolivay_166960,Oleg Kolivay,-3,0,21,33,-12,54,2021-07-18 19:30:00,500347
Prokhor Puhach_1760820677,Prokhor Puhach,-2,0,32,40,-8,72,2021-07-18 19:30:00,500348
Daniel Salomon_167061,Daniel Salomon,-2,0,33,41,-8,74,2021-07-18 19:30:00,500349
Mykola Zakladnyi_1986394652,Mykola Zakladnyi,3,1,37,29,8,66,2021-07-18 19:35:00,500350
Oleksandr Liushnia_166977,Oleksandr Liushnia,-3,0,19,33,-14,52,2021-07-18 19:35:00,500351
Aniuta Muliarchuk_166987,Aniuta Muliarchuk,2,1,40,33,7,73,2021-07-18 19:40:00,500352
Andrii Baklykov_445508432,Andrii Baklykov,3,1,34,19,15,53,2021-07-18 19:40:00,500353
G Bardyshev_123817,G Bardyshev,2,1,43,35,8,78,2021-07-18 19:44:00,500354
Suren Vlasian_166997,Suren Vlasian,-3,0,19,33,-14,52,2021-07-18 19:45:00,500355
Victoriia Kondratenko_1698017684,Victoriia Kondratenko,-3,0,24,33,-9,57,2021-07-18 19:45:00,500356
K Malahov_123853,K Malahov,-1,0,46,49,-3,95,2021-07-18 19:45:00,500357
E Mishutin_123779,E Mishutin,-3,0,24,33,-9,57,2021-07-18 19:49:00,500358
Oleksandr Borysiuk_167020,Oleksandr Borysiuk,1,1,41,39,2,80,2021-07-18 19:50:00,500359
Vadim Gerashenko_185673986,Vadim Gerashenko,-2,0,27,44,-17,71,2021-07-18 19:50:00,500360
Anastasiia Zabolotna_166946,Anastasiia Zabolotna,-1,0,47,53,-6,100,2021-07-18 19:50:00,500361
Mykhailo Vivatenko_1149574415,Mykhailo Vivatenko,-2,0,32,43,-11,75,2021-07-18 19:55:00,500362
Maksym Balakiriev_167011,Maksym Balakiriev,-3,0,24,37,-13,61,2021-07-18 19:55:00,500363
Valentyn Lobas_166961,Valentyn Lobas,2,1,40,32,8,72,2021-07-18 20:00:00,500364
Ma Klimenta_27773,Ma Klimenta,3,1,33,23,10,56,2021-07-18 20:00:00,500365
Tomas Krenek_167327,Tomas Krenek,1,1,54,44,10,98,2021-07-18 20:00:00,500366
Oleksandr Yarovoi_884770982,Oleksandr Yarovoi,3,1,33,16,17,49,2021-07-18 20:05:00,500367
Oleksandr Gomilko_166978,Oleksandr Gomilko,-2,0,36,43,-7,79,2021-07-18 20:05:00,500368
A Alekseyev_123818,A Alekseyev,2,1,37,32,5,69,2021-07-18 20:06:00,500369
Oleksii Tiutiunnyk_1157028253,Oleksii Tiutiunnyk,-2,0,26,35,-9,61,2021-07-18 20:10:00,500370
Tamara Kravchuk_166988,Tamara Kravchuk,3,1,33,21,12,54,2021-07-18 20:10:00,500371
Volodymyr Plishylo_37839605,Volodymyr Plishylo,2,1,42,29,13,71,2021-07-18 20:15:00,500372
B Grebenyuk_123780,B Grebenyuk,2,1,42,30,12,72,2021-07-18 20:15:00,500373
Vitalii Klimov_166998,Vitalii Klimov,-2,0,35,43,-8,78,2021-07-18 20:15:00,500374
Artem Slashchev_123854,Artem Slashchev,-3,0,25,37,-12,62,2021-07-18 20:16:00,500375
Oleksandr Kolbasenko_167021,Oleksandr Kolbasenko,-3,0,23,36,-13,59,2021-07-18 20:20:00,500376
Yaroslava Pachich_166947,Yaroslava Pachich,3,1,34,23,11,57,2021-07-18 20:20:00,500377
Alina Kurtenko_635716633,Alina Kurtenko,-1,0,44,49,-5,93,2021-07-18 20:20:00,500378
Viktor Vakhrushev_167012,Viktor Vakhrushev,2,1,44,41,3,85,2021-07-18 20:25:00,500379
Yurii Novokhatskyi_1984001448,Yurii Novokhatskyi,-2,0,33,39,-6,72,2021-07-18 20:25:00,500380
Viktor Bereza_166962,Viktor Bereza,-3,0,23,33,-10,56,2021-07-18 20:30:00,500381
Tomas Cerveny_167328,Tomas Cerveny,-2,0,37,42,-5,79,2021-07-18 20:30:00,500382
K Brozik_27774,K Brozik,-2,0,36,39,-3,75,2021-07-18 20:30:00,500383
Ihor Syniavskyi_751747037,Ihor Syniavskyi,3,1,33,22,11,55,2021-07-18 20:30:00,500384
D Tikhnenko_123819,D Tikhnenko,3,1,33,17,16,50,2021-07-18 20:31:00,500385
Olha Panchyshyn_167329,Olha Panchyshyn,3,1,35,22,13,57,2021-07-18 20:40:00,500386
Prokhor Puhach_1228854012,Prokhor Puhach,1,1,51,48,3,99,2021-07-18 20:40:00,500387
Valentyn Lutsenko_166999,Valentyn Lutsenko,-1,0,53,53,0,106,2021-07-18 20:45:00,500388
Oleksandr Kovalchuk_167331,Oleksandr Kovalchuk,2,1,43,37,6,80,2021-07-18 20:45:00,500389
Mykola Zakladnyi_1978572549,Mykola Zakladnyi,3,1,33,23,10,56,2021-07-18 20:45:00,500390
P Khramkov_123855,P Khramkov,-2,0,42,42,0,84,2021-07-18 20:45:00,500391
A Klavdenkov_123781,A Klavdenkov,-1,0,40,39,1,79,2021-07-18 20:45:00,500392
Ivan Efimenko_167022,Ivan Efimenko,2,1,39,32,7,71,2021-07-18 20:50:00,500393
Uryi Schepanskyi_907973397,Uryi Schepanskyi,-2,0,40,44,-4,84,2021-07-18 20:50:00,500394
Mariia Volosianska_166948,Mariia Volosianska,1,1,51,42,9,93,2021-07-18 20:50:00,500395
Dmitriy Pereyaslovskyi_167071,Dmitriy Pereyaslovskyi,-1,0,44,52,-8,96,2021-07-18 20:55:00,500396
Victoriia Kondratenko_772967325,Victoriia Kondratenko,-3,0,15,33,-18,48,2021-07-18 20:55:00,500397
Jonas Kulveit_167062,Jonas Kulveit,-3,0,23,35,-12,58,2021-07-18 21:00:00,500398
Oleg Kolivay_166963,Oleg Kolivay,-2,0,42,48,-6,90,2021-07-18 21:00:00,500399
Mykola Treshchetka_1053380297,Mykola Treshchetka,-1,0,44,43,1,87,2021-07-18 21:00:00,500400
V Mishakin_123820,V Mishakin,-2,0,42,49,-7,91,2021-07-18 21:00:00,500401
R Hasmanda_27733,R Hasmanda,-2,0,29,41,-12,70,2021-07-18 21:00:00,500402
Artur Moriak_2049006362,Artur Moriak,2,1,42,31,11,73,2021-07-18 21:05:00,500403
Tamara Kravchuk_167330,Tamara Kravchuk,1,1,48,42,6,90,2021-07-18 21:10:00,500404
Suren Vlasian_167000,Suren Vlasian,-3,0,18,33,-15,51,2021-07-18 21:15:00,500405
Oleksandr Yarovoi_1286962002,Oleksandr Yarovoi,-1,0,34,44,-10,78,2021-07-18 21:15:00,500406
Dmytro Rehotun_167332,Dmytro Rehotun,-1,0,43,42,1,85,2021-07-18 21:15:00,500407
P Zjuzikov_123856,P Zjuzikov,3,1,35,25,10,60,2021-07-18 21:16:00,500408
D Razinkov_123782,D Razinkov,1,1,58,50,8,108,2021-07-18 21:17:00,500409
Oleksandr Borysiuk_167023,Oleksandr Borysiuk,-3,0,26,34,-8,60,2021-07-18 21:20:00,500410
Prokhor Puhach_1049652493,Prokhor Puhach,2,1,44,41,3,85,2021-07-18 21:20:00,500411
Anzhela Sydorko_166949,Anzhela Sydorko,3,1,34,21,13,55,2021-07-18 21:20:00,500412
Vladyslav Kaluhin_628890193,Vladyslav Kaluhin,-3,0,21,33,-12,54,2021-07-18 21:25:00,500413
Mykola Polysynskyi_167014,Mykola Polysynskyi,3,1,33,17,16,50,2021-07-18 21:25:00,500414
R Pavelka_27734,R Pavelka,-1,0,53,54,-1,107,2021-07-18 21:30:00,500415
Marek Kulisek_167063,Marek Kulisek,-2,0,34,44,-10,78,2021-07-18 21:30:00,500416
Vasyl Kondratenko_166964,Vasyl Kondratenko,3,1,33,26,7,59,2021-07-18 21:30:00,500417
Alina Kurtenko_1709684779,Alina Kurtenko,-3,0,14,33,-19,47,2021-07-18 21:30:00,500418
D Tikhnenko_123821,D Tikhnenko,1,1,48,43,5,91,2021-07-18 21:31:00,500419
Yurii Nevmyvaka_2131827484,Yurii Nevmyvaka,3,1,33,17,16,50,2021-07-18 21:35:00,500420
Artur Moriak_902651164,Artur Moriak,2,1,42,36,6,78,2021-07-18 21:40:00,500421
Serhii Mishchenko_167001,Serhii Mishchenko,-3,0,23,33,-10,56,2021-07-18 21:45:00,500422
P Khramkov_123857,P Khramkov,2,1,43,34,9,77,2021-07-18 21:45:00,500423
Mariia Volosianska_166950,Mariia Volosianska,2,1,42,26,16,68,2021-07-18 21:50:00,500424
Yaroslav Ivanytsia_300944067,Yaroslav Ivanytsia,1,1,47,34,13,81,2021-07-18 21:50:00,500425
Oleksandr Kolbasenko_167024,Oleksandr Kolbasenko,-3,0,20,37,-17,57,2021-07-18 21:50:00,500426
A Klavdenkov_123783,A Klavdenkov,2,1,42,35,7,77,2021-07-18 21:54:00,500427
Viktor Vakhrushev_167015,Viktor Vakhrushev,2,1,36,30,6,66,2021-07-18 21:55:00,500428
Prokhor Puhach_1455352794,Prokhor Puhach,-1,0,41,50,-9,91,2021-07-18 21:55:00,500429
Volodymyr Plishylo_1793419620,Volodymyr Plishylo,-2,0,29,39,-10,68,2021-07-18 22:00:00,500430
Marek Kulisek_167064,Marek Kulisek,-3,0,21,33,-12,54,2021-07-18 22:00:00,500431
Oleg Kolivay_166965,Oleg Kolivay,2,1,41,29,12,70,2021-07-18 22:00:00,500432
A Alekseyev_123822,A Alekseyev,-2,0,40,41,-1,81,2021-07-18 22:01:00,500433
Solomiya Brateyko_1781900952,Solomiya Brateyko,-3,0,17,33,-16,50,2021-07-18 22:05:00,500434
P Pycha_27735,P Pycha,-2,0,35,39,-4,74,2021-07-18 22:07:00,500435
Vadim Gerashenko_664580669,Vadim Gerashenko,-2,0,36,38,-2,74,2021-07-18 22:10:00,500436
Artem Slashchev_123858,Artem Slashchev,3,1,36,26,10,62,2021-07-18 22:15:00,500437
Oleksandr Kasatiy_1081783676,Oleksandr Kasatiy,-2,0,40,47,-7,87,2021-07-18 22:15:00,500438
Suren Vlasian_167002,Suren Vlasian,1,1,43,50,-7,93,2021-07-18 22:15:00,500439
Anastasia Holiak_166951,Anastasia Holiak,-2,0,36,44,-8,80,2021-07-18 22:20:00,500440
Oleksandr Borysiuk_167025,Oleksandr Borysiuk,-1,0,50,52,-2,102,2021-07-18 22:20:00,500441
B Grebenyuk_123784,B Grebenyuk,-3,0,23,33,-10,56,2021-07-18 22:22:00,500442
Oleksii Tiutiunnyk_623617694,Oleksii Tiutiunnyk,3,1,33,20,13,53,2021-07-18 22:25:00,500443
Andrii Peretiatko_167072,Andrii Peretiatko,-3,0,19,33,-14,52,2021-07-18 22:25:00,500444
Bohdan Havryliuk_166966,Bohdan Havryliuk,3,1,33,18,15,51,2021-07-18 22:30:00,500445
Jonas Kulveit_167065,Jonas Kulveit,-1,0,43,46,-3,89,2021-07-18 22:30:00,500446
V Mishakin_124017,V Mishakin,-1,0,40,45,-5,85,2021-07-18 22:33:00,500447
L Adamec_27736,L Adamec,2,1,44,37,7,81,2021-07-18 22:34:00,500448
B Grebenyuk_124019,B Grebenyuk,-3,0,16,33,-17,49,2021-07-18 22:45:00,500449
Iurii Bondarenko_167003,Iurii Bondarenko,1,1,49,50,-1,99,2021-07-18 22:45:00,500450
Oleksandr Mykhalus_1566138809,Oleksandr Mykhalus,3,1,33,20,13,53,2021-07-18 22:45:00,500451
Artem Slashchev_124022,Artem Slashchev,-2,0,27,38,-11,65,2021-07-18 22:45:00,500452
Ivan Efimenko_167026,Ivan Efimenko,2,1,41,28,13,69,2021-07-18 22:50:00,500453
Viktor Vakhrushev_167017,Viktor Vakhrushev,3,1,33,27,6,60,2021-07-18 22:55:00,500454
Vitalii Zharskiy_888445986,Vitalii Zharskiy,3,1,38,29,9,67,2021-07-18 23:00:00,500455
Jan Sr Krames_167066,Jan Sr Krames,2,1,45,35,10,80,2021-07-18 23:00:00,500456
A Alekseyev_124018,A Alekseyev,3,1,35,29,6,64,2021-07-18 23:02:00,500457
P Pycha_27737,P Pycha,-3,0,26,34,-8,60,2021-07-18 23:03:00,500458
E Mishutin_124021,E Mishutin,1,1,52,46,6,98,2021-07-18 23:15:00,500459
P Zjuzikov_124023,P Zjuzikov,-1,0,40,49,-9,89,2021-07-18 23:15:00,500460
Oleksandr Kolbasenko_167027,Oleksandr Kolbasenko,2,1,43,31,12,74,2021-07-18 23:20:00,500461
Maksym Balakiriev_167018,Maksym Balakiriev,-3,0,20,33,-13,53,2021-07-18 23:25:00,500462
Jonas Kulveit_167067,Jonas Kulveit,1,1,52,48,4,100,2021-07-18 23:30:00,500463
R Pavelka_27738,R Pavelka,-1,0,45,50,-5,95,2021-07-18 23:30:00,500464
Andrii Zeniuk_1891554749,Andrii Zeniuk,2,1,42,34,8,76,2021-07-18 23:30:00,500465
A Aslanyan_123823,A Aslanyan,2,1,46,42,4,88,2021-07-18 23:31:00,500466
Roman Vashchuk_478314914,Roman Vashchuk,3,1,36,27,9,63,2021-07-18 23:45:00,500467
D Sayanov_123859,D Sayanov,-2,0,34,40,-6,74,2021-07-18 23:46:00,500468
Viktor Yevtodii_167028,Viktor Yevtodii,-2,0,25,41,-16,66,2021-07-18 23:50:00,500469
O Kutuzov_123785,O Kutuzov,-3,0,16,33,-17,49,2021-07-18 23:56:00,500470
Vitalii Zharskiy_1261100510,Vitalii Zharskiy,-2,0,32,40,-8,72,2021-07-19 00:00:00,500471
R Pavlenko_123824,R Pavlenko,-3,0,24,37,-13,61,2021-07-19 00:01:00,500472
R Pavelka_27775,R Pavelka,-2,0,38,39,-1,77,2021-07-19 00:11:00,500473
V Safonov_123860,V Safonov,-1,0,44,50,-6,94,2021-07-19 00:15:00,500474
Martin Kocvara_167333,Martin Kocvara,3,1,33,23,10,56,2021-07-19 00:15:00,500475
Igor Demchuk_1417111242,Igor Demchuk,-1,0,47,51,-4,98,2021-07-19 00:15:00,500476
V Shirshov_123786,V Shirshov,2,1,40,31,9,71,2021-07-19 00:19:00,500477
Rustam Halimbaiev_167029,Rustam Halimbaiev,-1,0,48,55,-7,103,2021-07-19 00:25:00,500478
Viktor Yevtodii_167335,Viktor Yevtodii,-1,0,46,47,-1,93,2021-07-19 00:25:00,500479
A Fedosov_123825,A Fedosov,-2,0,38,43,-5,81,2021-07-19 00:30:00,500480
Andrii Zeniuk_1909804985,Andrii Zeniuk,-1,0,52,54,-2,106,2021-07-19 00:30:00,500481
R Hasmanda_27776,R Hasmanda,2,1,39,35,4,74,2021-07-19 00:35:00,500482
Roman Vashchuk_99200709,Roman Vashchuk,-1,0,50,48,2,98,2021-07-19 00:45:00,500483
Yu Merkushin_123861,Yu Merkushin,-2,0,38,40,-2,78,2021-07-19 00:45:00,500484
A Vlasov_123787,A Vlasov,-2,0,36,38,-2,74,2021-07-19 00:45:00,500485
Marek Kulisek_167334,Marek Kulisek,-2,0,38,44,-6,82,2021-07-19 00:45:00,500486
Pavlo Volkov_167030,Pavlo Volkov,-2,0,30,43,-13,73,2021-07-19 00:55:00,500487
Vladyslav Mishchenko_167336,Vladyslav Mishchenko,-3,0,20,33,-13,53,2021-07-19 00:55:00,500488
Vitalii Zharskiy_6996917,Vitalii Zharskiy,-1,0,43,48,-5,91,2021-07-19 01:00:00,500489
S Ogai_123826,S Ogai,-1,0,51,51,0,102,2021-07-19 01:00:00,500490
S Myagkov_123788,S Myagkov,1,1,50,43,7,93,2021-07-19 01:15:00,500491
Oleksandr Medvedyev_1279045487,Oleksandr Medvedyev,-3,0,20,33,-13,53,2021-07-19 01:15:00,500492
P Semeshin_123862,P Semeshin,3,1,37,26,11,63,2021-07-19 01:16:00,500493
Oleksandr Shapoval_167031,Oleksandr Shapoval,-3,0,16,33,-17,49,2021-07-19 01:25:00,500494
Serhii Rutskyi_1930571732,Serhii Rutskyi,-1,0,48,48,0,96,2021-07-19 01:30:00,500495
R Pavlenko_123827,R Pavlenko,-2,0,33,42,-9,75,2021-07-19 01:34:00,500496
Igor Demchuk_1401545879,Igor Demchuk,-2,0,30,41,-11,71,2021-07-19 01:45:00,500497
V Safonov_123863,V Safonov,3,1,33,20,13,53,2021-07-19 01:46:00,500498
V Shirshov_123789,V Shirshov,1,1,50,50,0,100,2021-07-19 01:52:00,500499
Pavlo Volkov_167032,Pavlo Volkov,-2,0,46,46,0,92,2021-07-19 01:55:00,500500
Vadim Tokar_1781666626,Vadim Tokar,3,1,33,24,9,57,2021-07-19 02:00:00,500501
S Ogai_123828,S Ogai,3,1,36,28,8,64,2021-07-19 02:01:00,500502
P Semeshin_123864,P Semeshin,-2,0,33,34,-1,67,2021-07-19 02:15:00,500503
Roman Vashchuk_1481129347,Roman Vashchuk,3,1,33,20,13,53,2021-07-19 02:15:00,500504
S Myagkov_123790,S Myagkov,2,1,40,33,7,73,2021-07-19 02:23:00,500505
Rustam Halimbaiev_167033,Rustam Halimbaiev,-2,0,28,42,-14,70,2021-07-19 02:25:00,500506
Vitalii Zharskiy_1436700991,Vitalii Zharskiy,-1,0,48,48,0,96,2021-07-19 02:30:00,500507
T Turabekov_123829,T Turabekov,2,1,42,28,14,70,2021-07-19 02:31:00,500508
S Martyukhin_123865,S Martyukhin,2,1,41,30,11,71,2021-07-19 02:45:00,500509
Oleksandr Medvedyev_1278496732,Oleksandr Medvedyev,2,1,42,33,9,75,2021-07-19 02:45:00,500510
D Balakin_123791,D Balakin,-3,0,21,33,-12,54,2021-07-19 02:47:00,500511
Serhii Levin_167034,Serhii Levin,2,1,42,21,21,63,2021-07-19 02:55:00,500512
Vadim Tokar_1829244337,Vadim Tokar,-1,0,50,51,-1,101,2021-07-19 03:00:00,500513
A Fedosov_123830,A Fedosov,2,1,40,25,15,65,2021-07-19 03:00:00,500514
Yu Merkushin_123866,Yu Merkushin,-3,0,13,33,-20,46,2021-07-19 03:15:00,500515
Igor Demchuk_1826284445,Igor Demchuk,3,1,33,11,22,44,2021-07-19 03:15:00,500516
A Vlasov_123792,A Vlasov,2,1,42,21,21,63,2021-07-19 03:17:00,500517
Oleksandr Shapoval_167035,Oleksandr Shapoval,-1,0,42,45,-3,87,2021-07-19 03:25:00,500518
Vitalii Zharskiy_1694391536,Vitalii Zharskiy,-3,0,14,33,-19,47,2021-07-19 03:30:00,500519
